Product,Sub_product,Issue,Sub_issue,State,ZIP_code,Date_received,Date_sent_to_company,Company,Company_response,Days_to_response,Issue_len,Sub_issue_words,Company_grouped,Days_to_response_bin
4,Credit card,Cont'd attempts collect debt not owed,Debt is not mine,13,33445.0,2015-01-03,2015-01-03,486,1,0,37,4,486,0-1 días
0,Other bank product/service,"Making/receiving payments, sending money",Desconocido,7,92883.0,2015-01-03,2015-01-08,1038,2,5,40,1,1038,2-5 días
4,Medical,Cont'd attempts collect debt not owed,Debt resulted from identity theft,13,33445.0,2015-01-03,2015-01-03,655,1,0,37,5,Otras,0-1 días
4,"Other (phone, health club, etc.)",False statements or representation,Attempted to collect wrong amount,20,46224.0,2015-01-03,2015-01-03,377,1,0,34,5,377,0-1 días
2,Desconocido,Rewards,Desconocido,41,44256.0,2015-01-03,2015-01-03,190,1,0,7,1,190,0-1 días
4,Credit card,Disclosure verification of debt,Right to dispute notice not received,40,10452.0,2015-01-03,2015-01-03,1064,3,0,31,6,1064,0-1 días
10,Non-federal student loan,Can't repay my loan,Desconocido,8,80011.0,2015-01-03,2015-01-03,966,1,0,19,1,966,0-1 días
3,Desconocido,Credit reporting company's investigation,Problem with statement of dispute,47,2908.0,2015-01-03,2015-01-03,1398,1,0,40,5,1398,0-1 días
6,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",Desconocido,53,22192.0,2015-01-03,2015-01-03,996,3,0,40,1,996,0-1 días
2,Desconocido,APR or interest rate,Desconocido,14,31833.0,2015-01-03,2015-01-03,1429,2,0,20,1,1429,0-1 días
6,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",Desconocido,37,7035.0,2015-01-03,2015-01-03,996,1,0,40,1,996,0-1 días
3,Desconocido,Incorrect information on credit report,Personal information,53,20171.0,2015-01-03,2015-01-03,494,1,0,38,2,494,0-1 días
1,Vehicle loan,Problems when you are unable to pay,Desconocido,17,52404.0,2015-01-03,2015-01-08,1508,1,5,35,1,Otras,2-5 días
3,Desconocido,Incorrect information on credit report,Account status,37,8619.0,2015-01-03,2015-01-03,1398,1,0,38,2,1398,0-1 días
3,Desconocido,Incorrect information on credit report,Account terms,38,87048.0,2015-01-03,2015-01-08,504,1,5,38,2,504,2-5 días
0,Checking account,Deposits and withdrawals,Desconocido,13,33042.0,2015-01-03,2015-01-03,190,1,0,24,1,190,0-1 días
0,Savings account,Deposits and withdrawals,Desconocido,25,20854.0,2015-01-03,2015-01-03,450,1,0,24,1,450,0-1 días
3,Desconocido,Incorrect information on credit report,Information is not mine,39,89130.0,2015-01-03,2015-01-08,504,3,5,38,4,504,2-5 días
4,Medical,Disclosure verification of debt,Not given enough info to verify debt,48,29301.0,2015-01-03,2015-01-12,1085,1,9,31,7,Otras,6-10 días
4,"Other (phone, health club, etc.)",Disclosure verification of debt,Not given enough info to verify debt,48,29301.0,2015-01-03,2015-01-03,486,1,0,31,7,486,0-1 días
3,Desconocido,Incorrect information on credit report,Account status,19,60445.0,2015-01-03,2015-01-03,494,1,0,38,2,494,0-1 días
3,Desconocido,Credit reporting company's investigation,Inadequate help over the phone,53,22192.0,2015-01-03,2015-01-03,1398,1,0,40,5,1398,0-1 días
5,Domestic (US) money transfer,Other transaction issues,Desconocido,25,21201.0,2015-01-03,2015-01-08,1038,2,5,24,1,1038,2-5 días
3,Desconocido,Credit reporting company's investigation,No notice of investigation status/result,29,55401.0,2015-01-03,2015-01-03,504,1,0,40,5,504,0-1 días
6,FHA mortgage,"Loan servicing, payments, escrow account",Desconocido,40,12065.0,2015-01-03,2015-01-03,589,1,0,40,1,Otras,0-1 días
0,Checking account,"Account opening, closing, or management",Desconocido,13,33437.0,2015-01-03,2015-01-03,193,3,0,39,1,Otras,0-1 días
0,Other bank product/service,"Account opening, closing, or management",Desconocido,7,94115.0,2015-01-03,2015-01-03,570,1,0,39,1,Otras,0-1 días
4,Medical,Communication tactics,Frequent or repeated calls,41,43235.0,2015-01-03,2015-01-04,855,1,1,21,4,Otras,0-1 días
2,Desconocido,Other fee,Desconocido,33,27214.0,2015-01-03,2015-01-04,279,1,1,9,1,279,0-1 días
6,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",Desconocido,7,94804.0,2015-01-03,2015-01-03,521,1,0,40,1,Otras,0-1 días
2,Desconocido,Billing disputes,Desconocido,37,8816.0,2015-01-03,2015-01-03,312,1,0,16,1,312,0-1 días
3,Desconocido,Improper use of my credit report,Report improperly shared by CRC,7,93312.0,2015-01-03,2015-01-03,494,1,0,32,5,494,0-1 días
8,Desconocido,Charged bank acct wrong day or amt,Desconocido,7,95610.0,2015-01-03,2015-01-03,310,2,0,34,1,Otras,0-1 días
3,Desconocido,Incorrect information on credit report,Information is not mine,51,78255.0,2015-01-03,2015-01-03,504,1,0,38,4,504,0-1 días
4,"Other (phone, health club, etc.)",Disclosure verification of debt,Right to dispute notice not received,19,60445.0,2015-01-03,2015-01-03,246,1,0,31,6,Otras,0-1 días
3,Desconocido,Incorrect information on credit report,Account status,19,60445.0,2015-01-03,2015-01-08,504,1,5,38,2,504,2-5 días
0,Checking account,Problems caused by my funds being low,Desconocido,25,20882.0,2015-01-03,2015-01-03,1429,2,0,37,1,1429,0-1 días
10,Non-federal student loan,Dealing with my lender or servicer,Desconocido,44,18080.0,2015-01-03,2015-01-03,966,3,0,34,1,966,0-1 días
3,Desconocido,Improper use of my credit report,Report improperly shared by CRC,19,60445.0,2015-01-03,2015-01-03,494,1,0,32,5,494,0-1 días
6,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",Desconocido,41,45111.0,2015-01-03,2015-01-09,190,1,6,40,1,190,6-10 días
3,Desconocido,Incorrect information on credit report,Account status,23,70570.0,2015-01-03,2015-01-04,504,1,1,38,2,504,0-1 días
4,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt was paid,51,79936.0,2015-01-03,2015-01-13,617,1,10,37,3,Otras,6-10 días
6,Home equity loan or line of credit,"Loan servicing, payments, escrow account",Desconocido,29,55426.0,2015-01-03,2015-01-03,661,1,0,40,1,661,0-1 días
1,Vehicle loan,Managing the loan or lease,Desconocido,6,85206.0,2015-01-03,2015-02-10,254,1,38,26,1,Otras,30+ días
6,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Desconocido,7,92071.0,2015-01-03,2015-01-04,1020,1,1,40,1,Otras,0-1 días
10,Non-federal student loan,Can't repay my loan,Desconocido,14,30319.0,2015-01-03,2015-01-04,966,1,1,19,1,966,0-1 días
6,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Desconocido,44,16830.0,2015-01-03,2015-01-04,661,1,1,40,1,661,0-1 días
4,Credit card,Taking/threatening an illegal action,Sued w/o proper notification of suit,7,90028.0,2015-01-03,2015-01-04,692,1,1,36,6,Otras,0-1 días
2,Desconocido,Other,Desconocido,7,93923.0,2015-01-03,2015-01-07,598,1,4,5,1,598,2-5 días
0,Checking account,Using a debit or ATM card,Desconocido,57,53202.0,2015-01-03,2015-01-04,729,2,1,25,1,729,0-1 días
3,Desconocido,Incorrect information on credit report,Public record,40,10011.0,2015-01-03,2015-01-04,504,1,1,38,2,504,0-1 días
4,Payday loan,Communication tactics,Frequent or repeated calls,37,7747.0,2015-01-03,2015-01-04,440,1,1,21,4,Otras,0-1 días
3,Desconocido,Incorrect information on credit report,Account status,51,77083.0,2015-01-03,2015-01-04,494,1,1,38,2,494,0-1 días
2,Desconocido,Credit line increase/decrease,Desconocido,40,10003.0,2015-01-03,2015-01-12,598,1,9,29,1,598,6-10 días
3,Desconocido,Incorrect information on credit report,Account status,51,77083.0,2015-01-03,2015-01-04,504,1,1,38,2,504,0-1 días
3,Desconocido,Incorrect information on credit report,Account status,51,77083.0,2015-01-03,2015-01-04,1398,1,1,38,2,1398,0-1 días
6,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Desconocido,8,80026.0,2015-01-03,2015-01-04,269,1,1,40,1,Otras,0-1 días
6,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Desconocido,7,92071.0,2015-01-03,2015-01-04,458,1,1,40,1,Otras,0-1 días
10,Non-federal student loan,Dealing with my lender or servicer,Desconocido,56,98445.0,2015-01-03,2015-01-04,612,1,1,34,1,Otras,0-1 días
1,Installment loan,Managing the loan or lease,Desconocido,48,29138.0,2015-01-03,2015-02-06,505,1,34,26,1,Otras,30+ días
2,Desconocido,Advertising and marketing,Desconocido,7,92128.0,2015-01-03,2015-01-04,113,1,1,25,1,113,0-1 días
1,Vehicle loan,Shopping for a loan or lease,Desconocido,7,90045.0,2015-01-03,2015-01-08,1506,1,5,28,1,Otras,2-5 días
3,Desconocido,Incorrect information on credit report,Public record,20,47906.0,2015-01-03,2015-01-10,1398,1,7,38,2,1398,6-10 días
6,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",Desconocido,25,20902.0,2015-01-03,2015-01-04,955,1,1,40,1,955,0-1 días
8,Desconocido,Charged fees or interest I didn't expect,Desconocido,48,29349.0,2015-01-03,2015-01-04,262,1,1,40,1,Otras,0-1 días
4,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,31,38863.0,2015-01-03,2015-01-04,1358,3,1,37,4,Otras,0-1 días
2,Desconocido,Closing/Cancelling account,Desconocido,47,2842.0,2015-01-03,2015-01-08,1341,3,5,26,1,1341,2-5 días
1,Vehicle loan,Managing the loan or lease,Desconocido,44,19018.0,2015-01-03,2015-01-04,1361,1,1,26,1,Otras,0-1 días
6,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Desconocido,14,30117.0,2015-01-03,2015-01-04,955,1,1,40,1,955,0-1 días
0,Checking account,Using a debit or ATM card,Desconocido,42,74014.0,2015-01-03,2015-01-04,180,1,1,25,1,Otras,0-1 días
4,Desconocido,Cont'd attempts collect debt not owed,Debt is not mine,7,92505.0,2015-01-03,2015-01-07,876,5,4,37,4,Otras,2-5 días
4,"Other (phone, health club, etc.)",Disclosure verification of debt,Right to dispute notice not received,44,17368.0,2015-01-03,2015-01-04,1040,1,1,31,6,Otras,0-1 días
4,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,56,98033.0,2015-01-03,2015-01-04,486,3,1,37,4,486,0-1 días
2,Desconocido,Credit line increase/decrease,Desconocido,7,92630.0,2015-01-03,2015-01-04,312,1,1,29,1,312,0-1 días
4,Medical,Disclosure verification of debt,Not given enough info to verify debt,53,22306.0,2015-01-03,2015-01-04,794,5,1,31,7,Otras,0-1 días
1,Personal line of credit,Managing the line of credit,Desconocido,24,2492.0,2015-01-02,2015-01-08,190,1,6,27,1,190,6-10 días
6,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",Desconocido,6,85020.0,2015-01-02,2015-01-03,1498,1,1,40,1,1498,0-1 días
6,Conventional adjustable mortgage (ARM),Other,Desconocido,9,6010.0,2015-01-02,2015-01-07,285,1,5,5,1,Otras,2-5 días
0,Checking account,Deposits and withdrawals,Desconocido,20,46228.0,2015-01-02,2015-01-05,753,2,3,24,1,Otras,2-5 días
4,Medical,Cont'd attempts collect debt not owed,Debt is not mine,25,21208.0,2015-01-02,2015-01-03,200,1,1,37,4,Otras,0-1 días
2,Desconocido,Rewards,Desconocido,37,7726.0,2015-01-02,2015-01-02,729,1,0,7,1,729,0-1 días
2,Desconocido,Billing disputes,Desconocido,29,55434.0,2015-01-02,2015-01-08,598,1,6,16,1,598,6-10 días
2,Desconocido,Billing disputes,Desconocido,41,43537.0,2015-01-02,2015-01-08,598,2,6,16,1,598,6-10 días
2,Desconocido,Billing disputes,Desconocido,26,4352.0,2015-01-02,2015-01-08,279,1,6,16,1,279,6-10 días
0,Other bank product/service,"Account opening, closing, or management",Desconocido,25,20903.0,2015-01-02,2015-01-08,1498,1,6,39,1,1498,6-10 días
6,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",Desconocido,13,33993.0,2015-01-02,2015-01-02,1042,1,0,40,1,Otras,0-1 días
6,Other mortgage,"Loan modification,collection,foreclosure",Desconocido,33,27617.0,2015-01-02,2015-01-08,729,1,6,40,1,729,6-10 días
6,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",Desconocido,13,33143.0,2015-01-02,2015-01-08,996,1,6,40,1,996,6-10 días
0,Checking account,Problems caused by my funds being low,Desconocido,44,15656.0,2015-01-02,2015-01-08,450,1,6,37,1,450,6-10 días
6,Other mortgage,"Loan modification,collection,foreclosure",Desconocido,7,90064.0,2015-01-02,2015-01-08,1498,1,6,40,1,1498,6-10 días
2,Desconocido,Billing disputes,Desconocido,51,75094.0,2015-01-02,2015-01-08,292,1,6,16,1,Otras,6-10 días
6,Other mortgage,"Loan modification,collection,foreclosure",Desconocido,41,44070.0,2015-01-02,2015-01-08,190,1,6,40,1,190,6-10 días
9,Gift or merchant card,"Managing, opening, or closing account",Desconocido,40,10918.0,2015-01-02,2015-01-08,1341,1,6,37,1,1341,6-10 días
3,Desconocido,Incorrect information on credit report,Account terms,13,33119.0,2015-01-02,2015-01-02,494,1,0,38,2,494,0-1 días
4,"Other (phone, health club, etc.)",False statements or representation,Attempted to collect wrong amount,14,30121.0,2015-01-02,2015-01-08,1401,1,6,34,5,1401,6-10 días
6,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Desconocido,40,11377.0,2015-01-02,2015-01-02,729,1,0,40,1,729,0-1 días
4,Medical,Cont'd attempts collect debt not owed,Debt is not mine,37,7601.0,2015-01-02,2015-01-02,80,3,0,37,4,Otras,0-1 días
6,Other mortgage,"Loan modification,collection,foreclosure",Desconocido,7,94952.0,2015-01-02,2015-01-07,1419,1,5,40,1,1419,2-5 días
4,Medical,Cont'd attempts collect debt not owed,Debt was paid,7,93550.0,2015-01-02,2015-01-02,677,1,0,37,3,Otras,0-1 días
0,Checking account,Deposits and withdrawals,Desconocido,25,21203.0,2015-01-02,2015-01-02,190,3,0,24,1,190,0-1 días
6,Conventional fixed mortgage,Settlement process and costs,Desconocido,25,21601.0,2015-01-02,2015-01-02,269,1,0,28,1,Otras,0-1 días
6,Conventional fixed mortgage,"Loan modification,collection,foreclosure",Desconocido,19,60651.0,2015-01-02,2015-01-02,729,1,0,40,1,729,0-1 días
6,FHA mortgage,"Loan modification,collection,foreclosure",Desconocido,24,20740.0,2015-01-02,2015-01-02,190,1,0,40,1,190,0-1 días
1,Installment loan,Managing the loan or lease,Desconocido,22,41042.0,2015-01-02,2015-01-06,450,3,4,26,1,450,2-5 días
10,Non-federal student loan,Dealing with my lender or servicer,Desconocido,19,60490.0,2015-01-02,2015-01-08,753,1,6,34,1,Otras,6-10 días
6,FHA mortgage,"Loan modification,collection,foreclosure",Desconocido,44,19026.0,2015-01-02,2015-01-07,955,1,5,40,1,955,2-5 días
2,Desconocido,Delinquent account,Desconocido,28,49451.0,2015-01-02,2015-01-02,1498,1,0,18,1,1498,0-1 días
6,Conventional fixed mortgage,"Loan modification,collection,foreclosure",Desconocido,13,32580.0,2015-01-02,2015-01-02,312,1,0,40,1,312,0-1 días
6,Other mortgage,"Loan servicing, payments, escrow account",Desconocido,37,7086.0,2015-01-02,2015-01-08,1263,1,6,40,1,Otras,6-10 días
6,Conventional adjustable mortgage (ARM),"Application, originator, mortgage broker",Desconocido,43,97266.0,2015-01-02,2015-01-02,955,1,0,40,1,955,0-1 días
0,Checking account,Problems caused by my funds being low,Desconocido,13,33971.0,2015-01-02,2015-01-05,190,2,3,37,1,190,2-5 días
4,Payday loan,False statements or representation,Impersonated an attorney or official,30,63366.0,2015-01-02,2015-01-06,1505,1,4,34,5,Otras,2-5 días
10,Non-federal student loan,Can't repay my loan,Desconocido,35,68105.0,2015-01-02,2015-01-02,966,1,0,19,1,966,0-1 días
6,Other mortgage,"Loan servicing, payments, escrow account",Desconocido,50,38053.0,2015-01-02,2015-01-02,1329,1,0,40,1,1329,0-1 días
1,Title loan,Charged fees or interest I didn't expect,Desconocido,7,92114.0,2015-01-02,2015-01-05,1294,1,3,40,1,Otras,2-5 días
6,Conventional fixed mortgage,"Loan modification,collection,foreclosure",Desconocido,28,48911.0,2015-01-02,2015-01-07,579,1,5,40,1,Otras,2-5 días
2,Desconocido,Other fee,Desconocido,13,32606.0,2015-01-02,2015-01-02,450,2,0,9,1,450,0-1 días
6,Other mortgage,"Loan modification,collection,foreclosure",Desconocido,40,11208.0,2015-01-02,2015-01-08,198,1,6,40,1,Otras,6-10 días
0,Checking account,"Making/receiving payments, sending money",Desconocido,31,38672.0,2015-01-02,2015-01-08,556,1,6,40,1,Otras,6-10 días
3,Desconocido,Improper use of my credit report,Report improperly shared by CRC,14,30238.0,2015-01-02,2015-01-02,1398,3,0,32,5,1398,0-1 días
2,Desconocido,Identity theft / Fraud / Embezzlement,Desconocido,40,11357.0,2015-01-02,2015-01-12,113,1,10,37,1,113,6-10 días
10,Non-federal student loan,Can't repay my loan,Desconocido,19,60490.0,2015-01-02,2015-01-13,969,1,11,19,1,Otras,11-30 días
6,Other mortgage,"Loan servicing, payments, escrow account",Desconocido,44,18301.0,2015-01-02,2015-01-07,1498,1,5,40,1,1498,2-5 días
10,Non-federal student loan,Dealing with my lender or servicer,Desconocido,13,32708.0,2015-01-02,2015-01-08,1430,1,6,34,1,Otras,6-10 días
4,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,6,86004.0,2015-01-02,2015-01-08,1358,3,6,37,4,Otras,6-10 días
4,Medical,False statements or representation,Attempted to collect wrong amount,13,32544.0,2015-01-02,2015-01-08,1466,1,6,34,5,Otras,6-10 días
5,International money transfer,Fraud or scam,Desconocido,38,88101.0,2015-01-02,2015-01-08,1038,1,6,13,1,1038,6-10 días
2,Desconocido,Customer service / Customer relations,Desconocido,24,2121.0,2015-01-02,2015-01-08,312,3,6,37,1,312,6-10 días
2,Desconocido,Closing/Cancelling account,Desconocido,19,60426.0,2015-01-02,2015-01-08,1429,2,6,26,1,1429,6-10 días
0,Checking account,"Account opening, closing, or management",Desconocido,25,20759.0,2015-01-02,2015-01-05,1024,2,3,39,1,1024,2-5 días
4,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,37,7801.0,2015-01-02,2015-01-02,475,1,0,37,4,Otras,0-1 días
0,Checking account,Using a debit or ATM card,Desconocido,13,32663.0,2015-01-02,2015-01-08,1498,1,6,25,1,1498,6-10 días
3,Desconocido,Incorrect information on credit report,Public record,51,77578.0,2015-01-02,2015-01-02,494,3,0,38,2,494,0-1 días
4,Credit card,Communication tactics,Frequent or repeated calls,32,59901.0,2015-01-02,2015-01-02,312,1,0,21,4,312,0-1 días
4,Credit card,Communication tactics,Frequent or repeated calls,6,85042.0,2015-01-02,2015-01-08,1429,1,6,21,4,1429,6-10 días
4,Desconocido,Cont'd attempts collect debt not owed,Debt is not mine,51,78724.0,2015-01-02,2015-01-02,489,1,0,37,4,489,0-1 días
2,Desconocido,Transaction issue,Desconocido,25,20721.0,2015-01-02,2015-01-08,1419,1,6,17,1,1419,6-10 días
6,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Desconocido,57,53066.0,2015-01-02,2015-01-02,644,0,0,40,1,644,0-1 días
3,Desconocido,Incorrect information on credit report,Information is not mine,13,32244.0,2015-01-02,2015-01-02,1398,3,0,38,4,1398,0-1 días
